phone_number,is_valid_phone
1562259F-EA3A-4C1D-F536-15B613DBB514,FALSE
100ABF34-2865-42B6-1016-A12F4C54B60C,FALSE
39B3AAE1-576A-2C6A-9202-027F15AE592C,FALSE
DC261EE1-357A-E1A8-77D9-724CFC783298,FALSE
26317AE3-698D-8E9D-4736-4288EE5102C3,FALSE
C8868511-138D-72A3-3902-28A11941C086,FALSE
158DDDE9-FE5A-6221-3971-360575C1F415,FALSE
61A5F01A-5924-7C1A-4063-37E24467C421,FALSE
F82ADF9C-AE23-7D71-8003-48F9B0CDD601,FALSE
33163DD4-83DF-A924-2306-EBCCE041B573,FALSE
841068C8-70B0-A5C2-625A-50DD0A0AB25F,FALSE
5A0113FA-BF62-D794-EC3E-8DCD18BE8DE6,FALSE
C92D4B1E-BDF1-2F49-4B82-953078712934,FALSE
E39899BD-CD78-E11B-1FAB-293795D18BD5,FALSE
04E6493D-95A6-75C4-A468-5C35BF7BE54F,FALSE
423F0842-2B34-3B1E-A99F-6C895E46C654,FALSE
14A686E5-27D2-5B4D-CED6-E7C534A4D7A7,FALSE
3EC7B153-71DB-8A95-8093-F94B167C5C8D,FALSE
058836B6-3CAC-1746-DDA3-AA04EBA89EBE,FALSE
7DA569E3-17EE-08D7-4570-9690D93ABCD6,FALSE
1AB3A54A-81B6-442C-0722-0B228B2A6119,FALSE
952287EA-57EC-6523-46BE-DE729DEFD385,FALSE
ECDB61A5-5104-E1B4-4E81-716C153A3CCA,FALSE
3B78C606-2933-ADD3-78EA-4D108C259C7A,FALSE
299823FC-5C55-5731-32A0-198370D736AC,FALSE
718D6676-935A-AC49-597B-125C3C564665,FALSE
3F4341D8-679F-E3F2-CCA5-7DB414895223,FALSE
3A47DBA3-B438-AA49-1513-368B56DC33F1,FALSE
3D6A1189-CAFC-57D9-1B4B-D279B6BB6948,FALSE
183A99B3-77AE-C14A-7253-B76A3471F7F2,FALSE
CB1A9489-9C62-80BB-FAAC-E262DDAF1228,FALSE
32A7C774-5341-C868-C3C2-3A63E11593A1,FALSE
8EBE9B9D-8452-DB8F-0E64-1E243A719825,FALSE
1058A7D8-C527-9EC7-4BCE-5A6180235716,FALSE
2737C69E-9818-BC47-1313-A4E3ACE6978C,FALSE
2035290D-9D42-172C-3CE7-0BD75412826D,FALSE
51575BBC-8215-2C64-8C3F-46E8195FBBEA,FALSE
0BA32A45-9B1A-1699-7895-C8EC2CBD5FD9,FALSE
F5919EC4-79F4-FA6E-D8B7-E745F5B4C87D,FALSE
DB180B24-A5FC-3CE3-F8B1-C739C7E24AB7,FALSE
6E711635-D83C-B613-2183-3392E942D318,FALSE
2A0D6B6A-FD56-2EAF-72B1-9DDB5EB6103A,FALSE
6ACDFF38-C4D2-AE15-E276-BED578069329,FALSE
CF1916C0-BBAB-C043-1283-37ADCF9B4E1C,FALSE
F4275BAA-123F-18A5-2892-E14B9678A68C,FALSE
3F8E42ED-3D8D-6568-C9A9-836A8D546B7F,FALSE
3CB637EA-E1A7-AA6E-C7AA-FE3C09DDB99C,FALSE
BC7748E2-B834-5E2B-58FD-3D52CC1D25FB,FALSE
1C5AA0E2-D97C-A14E-19B4-01A4D5189984,FALSE
CB7795A2-B9AB-2687-E96D-5592A89B9080,FALSE
6FC04F24-281B-C109-260C-73419AD5BD8C,FALSE
93256225-AD8F-E4AB-3AB3-6E2C1BB4F77B,FALSE
52501363-B024-ECF8-23F5-4C76DE85B30C,FALSE
24B0743C-15A5-46F4-D78B-A6963BF973BA,FALSE
7D4B81E6-3308-823E-1141-361D4BEE9E09,FALSE
B918D48A-12A3-E03D-9C16-A6BDCBC17744,FALSE
79A1DB5B-4DCD-C9F6-E0A7-A396EE5D83A0,FALSE
D5A8CEE3-6E87-47BC-36C7-8FA8735D6BC3,FALSE
F71B6955-A91A-DCD9-E9C9-66546AAAC981,FALSE
7B45B5C4-1D4E-DDEC-F18D-70716C736834,FALSE
E68C4175-87F5-5739-0839-F52294886D9A,FALSE
019231FE-117C-B3D2-EF79-71E6B8CE1987,FALSE
11A2AC1A-4B97-1866-8F40-9B2EC18FEFD2,FALSE
43A9FE73-B934-E5D6-EA65-812458430A49,FALSE
1CDB4BD7-819E-5758-0984-499B3949D922,FALSE
74851C95-7C52-384A-CDD0-E93F979E8A56,FALSE
7452ED3B-E521-7902-984B-8712D997C51B,FALSE
93F4AB81-3A8B-5C8D-5CCB-505E367749B9,FALSE
D5169E92-C721-043D-AD70-392E1182AB28,FALSE
E474AAA1-8985-711C-A503-C47CA0494B78,FALSE
2E3724DF-B535-73F4-D178-8019B36E7709,FALSE
6938A64E-172E-4F09-487F-4279C0C807F5,FALSE
E75695D2-E017-A783-31CC-FF3634C7DA81,FALSE
1DEF1220-4BE1-7CC6-E99A-85D67A7418A2,FALSE
CC5B99CA-43DB-8682-C827-B44D66A6384E,FALSE
93C16164-54B6-AA67-FA4A-D546D67F5280,FALSE
8A7A222E-E3AB-B7D4-2BD0-65432171AFE8,FALSE
C897215C-7368-E35C-4D46-61A9ACC44B2C,FALSE
1EBDEA6F-0401-A7C9-072C-D6D55710C778,FALSE
084337B3-2192-2F15-267C-7162331EAD5D,FALSE
26B5D552-3873-5C37-6B48-C7DB1BC14763,FALSE
71EC1C3C-8C51-5F84-B014-6BC7B121B456,FALSE
746C40A6-6489-B2C5-06CB-28DAE002EC6E,FALSE
9F34ED52-4DF1-33C4-C33A-EC719C3395B5,FALSE
F90E4745-7CCC-96E1-AABF-F367CC568ABA,FALSE
A5DE97BB-63D6-1518-B7C5-E1F1B7E4C7B5,FALSE
1BAA4082-7A47-8CCE-A4D5-B326235A71AA,FALSE
1FB85E2F-D45E-67DF-32DD-F9FA54055687,FALSE
7B44C422-5B84-C432-8BC9-3B3C3C895247,FALSE
51337713-3687-22C1-27DD-CBDF7CED9555,FALSE
7E34EB3D-859C-FD6D-E702-8369D8BCDC14,FALSE
BE23DCDC-14E7-CED5-6093-BF589F4CAB8E,FALSE
38B694E2-A34A-A686-B585-374AB9A80284,FALSE
7B8CEF65-8B64-FFF0-BADB-A89522896AD7,FALSE
BB5B0E5C-8A7E-ECC4-5A01-A05802739126,FALSE
57DE7708-1C39-2DB1-16C4-9E8695488A47,FALSE
E86C87C5-46E8-25B8-E891-F3693F3252BA,FALSE
EC4B3894-378D-5A9C-EADD-94403546E80B,FALSE
32CB86ED-2EB7-F898-33EE-7E63E99431C6,FALSE
E3B88D4B-C85C-F4C3-275B-C6E59A76585E,FALSE
95242CD2-BB4B-82C1-5E57-0888B0C012DB,FALSE
122CEAB1-4B57-68B3-726F-8760544D92B3,FALSE
D1A68686-B32A-7125-A9F8-73022D55ACE7,FALSE
90C262C5-355C-D263-7A64-E24CB9618C2F,FALSE
EA156CE4-657B-39A5-CD6E-AB63D9A3C7F7,FALSE
95C9AE89-7DA0-3214-F567-A89E8B98E73B,FALSE
132D0FBA-447E-681B-5E8C-2AD157119395,FALSE
1C5DFFB9-96EF-CEA0-AA14-C613B42E8772,FALSE
D31BD2C7-DC27-1751-E395-8815D38A1968,FALSE
5B52B2DE-9145-B722-A347-69B673D4529A,FALSE
988B5F4F-158D-B34E-1638-91ACA6B3CCB3,FALSE
6423EE96-41C1-6C41-5D7E-E966946AB4B1,FALSE
0823B066-46B3-E4D6-37A7-A7E88A1D69C8,FALSE
680E0B84-61CA-6971-3C23-1EE0A6F52826,FALSE
D33CC94B-14C4-DB83-DC6E-D1895DC1EE2B,FALSE
684DE55B-1D9E-BCC6-2D2C-D7C471054525,FALSE
64A8B181-90E6-BAF4-6E16-368A61423BA9,FALSE
1D7633DE-D98A-0836-0CEC-A92BE9346976,FALSE
15497188-DC73-8B6C-C4EC-16B39C69E5D9,FALSE
D6AC34EC-796D-41FD-CA36-96821C584D3E,FALSE
EBC821DB-735E-A1BA-F380-E42D7ACAB3A5,FALSE
5C89E87A-59AE-B8D8-37C7-5A3CB6EA351B,FALSE
94E54D2F-6027-D694-BA36-1C14498386C2,FALSE
D06F7AC9-E422-CE1F-AC50-75B9562CDAEB,FALSE
EB96A5A9-A621-1DD4-D4B3-9A12BFF626F8,FALSE
725E33E9-272F-720E-795C-366D9348542C,FALSE
5821D759-7A15-8489-6D84-4D117751F36E,FALSE
9397F344-A527-5F23-4019-4BE262C9086E,FALSE
8B237394-AB7D-AD34-D965-6FB46053C47E,FALSE
CF162C88-16CE-2A17-CDEB-88DA43737AA6,FALSE
3CBAF779-E437-10F8-7E42-89ED93F613BE,FALSE
84DC0B59-9C56-A44A-14D3-944B9609E22C,FALSE
6DD7AFF4-2714-1CAC-EBE8-4CD92312CBA5,FALSE
9E0CF063-BBAB-D924-57EE-AE9F9823C15E,FALSE
78B41813-F7D3-811A-C59B-C82E2DBBEBE2,FALSE
9B51935F-4D9F-0A07-82CE-915473B7ED3D,FALSE
6834AA57-D319-A842-134D-9E90BB920EEF,FALSE
6278D84A-C5D6-4BB1-4E38-D5B346AB4BE8,FALSE
9D06B4A2-C075-7517-C38E-7D4C709974F8,FALSE
7228D739-CFF7-E920-720A-1A88447863AC,FALSE
3250DC90-D434-0BBD-B192-CAD2D5B15929,FALSE
4D1D92B7-C094-3963-C380-3E6BD22CC44B,FALSE
A22695BD-592D-BA69-8067-DC7CD88787FA,FALSE
9ED14937-4D21-48ED-532D-8FD226231EA3,FALSE
AE51D7B9-0477-1EC1-C154-E2DD31F784D4,FALSE
6A4C39AA-DBE5-C84A-5E8A-72D784B95334,FALSE
0C2BC8D4-1055-59E1-9BA0-A213A763C19B,FALSE
4B529113-C89C-9A2F-E397-1331915F8B9B,FALSE
095C55FD-EFC0-9E72-5BC7-7029D346886D,FALSE
DA263A93-3125-29C3-40BC-DF8134875CE8,FALSE
E1917451-3384-76A6-ECBD-4EC3EE44EBA8,FALSE
D1768E03-006D-4BA9-DA5A-E728B74EA569,FALSE
EE159034115088483518,FALSE
DK8101569998381458,FALSE
EE326574016712794975,FALSE
MU7467720823514187117063380641,FALSE
AZ41552724845381753343375396,FALSE
GL9466493543180358,FALSE
IT187YUVEI57871821483168938,FALSE
SI89883359635577940,FALSE
HR0628528181914727174,FALSE
MU8082659749005770641557754353,FALSE
TR839612180289292107720172,FALSE
GB10CZVQ15666684844070,FALSE
TR633096200168440188755478,FALSE
GE87318353308777393122,FALSE
PL58009114631554234169287245,FALSE
LB18223335702919062153116917,FALSE
CY09103710375851851761477551,FALSE
BH24742272834961231698,FALSE
MR5045732011469151603724805,FALSE
KZ543862754677476253,FALSE
PS566813876283343663185297754,FALSE
MC3645821832655411243111436,FALSE
CY53124246364330708139156621,FALSE
LI0297166396878232214,FALSE
BE13300763813255,FALSE
BA507678656783268724,FALSE
NL05TXLY0947827991,FALSE
ME13511340117902665113,FALSE
KZ322351533363615915,FALSE
DE65251434234724124346,FALSE
IS229745464892756282893431,FALSE
KZ372272748160497278,FALSE
HR7100348853300134414,FALSE
NL50QDSF3586566762,FALSE
MD5115137232155279109013,FALSE
FI0989514147436935,FALSE
LU584339106551948905,FALSE
AT577701827103591761,FALSE
IT861KOHUI86713385401116991,FALSE
GB45CWRU41837306078401,FALSE
IT531VZAUI57854113522943900,FALSE
MC3848555173378664923765377,FALSE
AT071258562152495989,FALSE
MT86GCET30228857057832436208616,FALSE
CR4383358178449565871,FALSE
HU54376812397448741179344126,FALSE
BE49759548578445,FALSE
HR1915329032578535206,FALSE
AT458436618736045207,FALSE
BE28447785355858,FALSE
HR7823248341019827892,FALSE
TR695818914181342738294602,FALSE
FR9377284331767859467378667,FALSE
DO78924743270208244547132293,FALSE
SK4662138439375067738215,FALSE
TN0961739511581651683774,FALSE
AE706424555272819314193,FALSE
PT40334571585645888375362,FALSE
TN7708542396729326716295,FALSE
SK6886276645278381115891,FALSE
SA8386324942347430581161,FALSE
GR8467112381425388484502587,FALSE
BG43JMST51016718648537,FALSE
HU10865039273622671311232861,FALSE
RS37689647863457866772,FALSE
BH43884875977934631354,FALSE
BH30412331117976518402,FALSE
SK1814184747166638573165,FALSE
IE42JSFE66596717854357,FALSE
MR9538555782145468559335951,FALSE
CR8787484619348663605,FALSE
BE54428649746738,FALSE
BE83437531628719,FALSE
ME50514224637244213813,FALSE
AE498108764886963132961,FALSE
MU6269368562087657108365253488,FALSE
AZ76936137772676380445139138,FALSE
AE805954136781651111707,FALSE
MT91GSMW74187567544900654505322,FALSE
CZ9806561763309511257716,FALSE
MD2831582546703693801784,FALSE
CR9313544420907049153,FALSE
CH3974535828838207178,FALSE
HU73527567561429952422025868,FALSE
IL427516481154613517620,FALSE
VG4922665103335564438655,FALSE
CY60012292549195625998488374,FALSE
DK7935321152111629,FALSE
GR7096888759751833417121631,FALSE
PL10112441522015461849868011,FALSE
BA307495085613816144,FALSE
AT808503538276038713,FALSE
SI51965313426187717,FALSE
SK6145810612117762557297,FALSE
ES6216716081176678187763,FALSE
ME02766693873744857442,FALSE
BA247456172716427858,FALSE
TN0726391411178731186112,FALSE
MR6881759753555996119138628,FALSE
BA253839344529550467,FALSE
MD8302517475879466941624,FALSE
GR8075034122203066487943425,FALSE
LU985322812535374458,FALSE
CZ1559383482827986544682,FALSE
MC2339122578974617370521626,FALSE
SA6052195661866292352401,FALSE
TN2881893127917234568142,FALSE
MC5003116565197136561215630,FALSE
AE894446866533690046397,FALSE
GT21949984578330806274977138,FALSE
LB75509142026982132383337273,FALSE
BA627066793107259643,FALSE
GL4964696455936155,FALSE
IT567FYFLI21177165368612821,FALSE
SA2403484042816321624301,FALSE
PK0837295768193347816730,FALSE
PL54361586395484030855868442,FALSE
DK4120928686461933,FALSE
TN1314357848151831844067,FALSE
LV97FPSH6568831740529,FALSE
PT17425956306568189424011,FALSE
GI82IFZV388164459175453,FALSE
MU5508584227071317275512214833,FALSE
BH87713451106123797589,FALSE
BG87KSFL09343357724854,FALSE
RO98WRRD4882712542744666,FALSE
BA848185906835311428,FALSE
RS59595569771545916289,FALSE
PL76767822275025855235036724,FALSE
FR2263872371564650853976180,FALSE
LB62225527946642058791848105,FALSE
MD9729832401518118523752,FALSE
IT937LJHZI65217432677881731,FALSE
SA7377212946416637249441,FALSE
MT75SSCQ14846757627125416156565,FALSE
BG71ZHEX65261817714833,FALSE
IS437112049715524384014382,FALSE
IT548RRXEI44758778855741115,FALSE
ME50533643458170253151,FALSE
ES5229577324843453310564,FALSE
CH1227159163553722350,FALSE
CH7946147375113045591,FALSE
RS07618517282238113773,FALSE
SI49317588837448414,FALSE
TN9017668075459384246896,FALSE
ES8588486621244534771341,FALSE
SM4881574786425723494335657,FALSE
HU71514519548708827488493690,FALSE
LI7515233488690825082,FALSE
KW5557439715715786438474819313,FALSE
FI7487764727834625,FALSE
PK3376913336774158866735,FALSE
MC9567330233241161265389223,FALSE
DK3535726025102371,FALSE
GR0533045238756817158418401,FALSE
TN2837351102823448810747,FALSE
AT845746562026694197,FALSE
SI95645116414634128,FALSE
CR3130417567786168971,FALSE
FR4455675079238008167904047,FALSE
LU471771452658180344,FALSE
LV96YITP6496131223323,FALSE
DE03585868010068056345,FALSE
AE578354805158901264269,FALSE
LU390521356133149556,FALSE
IS814342852808585806734625,FALSE
CZ4047637964336183614008,FALSE
BG04YNER87111674323147,FALSE
GB12VBED23670565454413,FALSE
SK8214651713171274332369,FALSE
NO3692436478707,FALSE
PS025126157970542484341786123,FALSE
MT18HQIP64377289023836504445663,FALSE
IE88IFQI03647547917974,FALSE
GT12711721513409236719818298,FALSE
AL80354014334628118346247122,FALSE
MD1738680271337681011577,FALSE
GL7521974785739831,FALSE
PS189725365163457633089436852,FALSE
DO26353583048835538190863458,FALSE
SE5664588561124664115553,FALSE
PL46623555884864421618117212,FALSE
GR4518785365536327566253032,FALSE
FR0208316041560076361071662,FALSE
ME63122544273705575891,FALSE
AZ77825679257617719635992689,FALSE
BG72JBSF77097267014458,FALSE
VG9033161522415225557427,FALSE
ME26334106132531767771,FALSE
IE61OOPU61154977257747,FALSE
MD9382343742235245097247,FALSE
BH67024281166321977314,FALSE
BG39BFXO08435276697333,FALSE
MT08HTUH48226607138486301593534,FALSE
AT556577363647412793,FALSE
HR8617762152789764771,FALSE
SA7858112424741542764753,FALSE
IL161251464507046047861,FALSE
GT23752711122849622336151372,FALSE
DO37767955716186475521856722,FALSE
GT93968923020353786428240983,FALSE
CZ7129181985840394504213,FALSE
GB55SYQQ74177852634642,FALSE
MC2689460486692314218045510,FALSE
MR6548916231320253876698694,FALSE
LI3618233581650191224,FALSE
MU5670414083641581515794495381,FALSE
PK8292661587813779442188,FALSE
LV53OONG1463468884853,FALSE
DE12552177488815653996,FALSE
TN2440632453796326463887,FALSE
MD1936432454664218421154,FALSE
IT098JFPVI25866832343358071,FALSE
LU741699482654763673,FALSE
GI93NSGN772688124651417,FALSE
HU53829042555972533475169586,FALSE
AT871672232189355739,FALSE
BE73546983238666,FALSE
DO40865189837115355967204312,FALSE
IL447617916285373791687,FALSE
BA985368713071881669,FALSE
SA4455424486479681276504,FALSE
HU72036360631235846067600376,FALSE
TN6784423382531865346038,FALSE
FR5136683343865477428453932,FALSE
AL03896846846732333255287064,FALSE
TR309706332847086243623637,FALSE
RO14TMQK6322862566542522,FALSE
GE85036721301437808243,FALSE
GI44EJXL345227731597815,FALSE
GL5545865035629572,FALSE
HR3226193410267737418,FALSE
MK64733901463541736,FALSE
HR7353318122938143546,FALSE
DK6030105837123380,FALSE
DO26077867345754122319251428,FALSE
IT211NMZVI07729149447128796,FALSE
GE92177247266129401873,FALSE
BG95VMQV71455570483784,FALSE
IL252725983426543178136,FALSE
BE72345219266243,FALSE
HU64830825818210268927595208,FALSE
MC3668471561528872830607421,FALSE
FR4991812986443315214091314,FALSE
RO98HULT6179380724894923,FALSE
AT203655667594266117,FALSE
GB95OXIM27991141035824,FALSE
CH8103957783429540687,FALSE
RS35587838786958798656,FALSE
AZ22303936980984692558205841,FALSE
AT195984955059679690,FALSE
IT856CMDOI33766316331240599,FALSE
RO53JWLL6401015466521353,FALSE
MU4113034323252702968175414585,FALSE
MD8545557191167249130411,FALSE
MC2576321225854232263952688,FALSE
TR633290519565137612754174,FALSE
VG6188761127529945224601,FALSE
AL59354637560647572167526126,FALSE
ME11453689348455753561,FALSE
PK2494219851631741614680,FALSE
SM9520588036995335778218537,FALSE
PT84380626224080613822026,FALSE
GB79WQSW55260322376578,FALSE
LU954247379252774120,FALSE
MU9153095354388541530281078014,FALSE
MC2187308615526788344352607,FALSE
GR2680758613501227702895452,FALSE
EE327933593551487975,FALSE
FO1296251331962623,FALSE
FO4775868384826756,FALSE
GR5123445132365181122243644,FALSE
KW3023558165581614476683295836,FALSE
MT17UOSE00142642851074345797775,FALSE
IE47PWHS04228728582742,FALSE
KW4111054820976761144406458379,FALSE
BH11245418973585669135,FALSE
AE792188914244717804590,FALSE
RO02BONK8271324348722528,FALSE
AT102463681565124929,FALSE
MD3816813377487444144403,FALSE
RS22623637565921035371,FALSE
TR342126191560286619178668,FALSE
BH10527764236815501065,FALSE
LT359268350483051413,FALSE
MC3506268625217734727303491,FALSE
SK1025034012882554752543,FALSE
ME05134769847531351380,FALSE
LV07SEFU2423707058828,FALSE
DO07518041560438137242116293,FALSE
VG5541566633547834091756,FALSE
PK5444308859684122649854,FALSE
SA8484447130665174529939,FALSE
PS559361686454678596040075108,FALSE
TN3283103824626771285694,FALSE
RS46146322015035205568,FALSE
SE6024192780241881199203,FALSE
IS355628764010883217302418,FALSE
LV70BVDC6792473647334,FALSE
AL70622360414722708545155236,FALSE
CZ1337743761433554214502,FALSE
SM3411234358583647251964193,FALSE
IS967544885788322573241898,FALSE
LU218122731741178619,FALSE
AZ98653651385567771553341743,FALSE
KW6486715324811873643686182828,FALSE
NL65OVXF3719523312,FALSE
FR6995681556922237622476184,FALSE
LU840420017383740087,FALSE
IE46TCQM77587881653940,FALSE
AE022445999669514821059,FALSE
PT68646341280363808465045,FALSE
AL39815390817353752624029872,FALSE
BE50048562224311,FALSE
DK8062204215243682,FALSE
FO5674092222360374,FALSE
LU702878792814120351,FALSE
CY60400264668488476725638886,FALSE
DE38528176457576821924,FALSE
CZ1775276464357326072129,FALSE
LI4188141241230227803,FALSE
AZ88689624580136324458545009,FALSE
AZ05371353524987083786559825,FALSE
BA792746416721472547,FALSE
TR449610613353480865633776,FALSE
IT053WKAVI67407881026843884,FALSE
LT581045558642742851,FALSE
MK20523634825339029,FALSE
IS543583637363861832433591,FALSE
MC0423201386934166401597344,FALSE
LI6216888258113457990,FALSE
FO0454746789547768,FALSE
RO49QFEH2921327089174782,FALSE
AT755153627732427354,FALSE
AE070244878111435745118,FALSE
ME59564689469895468353,FALSE
LU632146903058415148,FALSE
PT13439811693831131868721,FALSE
VG5371694729773620767878,FALSE
IE89EDQL81788151167739,FALSE
MU0557563361121441550355462443,FALSE
BG39PFSV62228412931947,FALSE
IS282266611906069642287787,FALSE
ME61228126266623235512,FALSE
IL475293592234626216191,FALSE
LV52QKXM7497648133464,FALSE
AD0968161513631276654853,FALSE
GR2591406411512848297277608,FALSE
IS607858853437337266759737,FALSE
RS39731239611815428733,FALSE
HU37484417823866541391593978,FALSE
CR1531209828008652884,FALSE
RS92772350527651469184,FALSE
MR0291498948875275932743372,FALSE
PL48138971357580925672362828,FALSE
SM8684606365442457778257838,FALSE
CY20458741004221647961816232,FALSE
KW4512588268644655508073844823,FALSE
BE25991463181210,FALSE
DK8285278605674001,FALSE
CH5896322331375204282,FALSE
LI2908264303853827534,FALSE
LU077704423250436803,FALSE
MR6865661159447504025972458,FALSE
AE134580484844879865681,FALSE
BG95OBPC77877837637534,FALSE
GL3439106731301547,FALSE
IT920YELHI45130783731749524,FALSE
IL883898176684652864250,FALSE
FR4046328478259971947517916,FALSE
MC8233071737251815281482078,FALSE
SI57668547654791784,FALSE
LU673523569713233197,FALSE
GE32063346083415709511,FALSE
LT311951315944755375,FALSE
TR988564648241742849254683,FALSE
PL12343608415875633736573757,FALSE
MC7507931057133281722790985,FALSE
GE20567816983088179571,FALSE
GB36ILLP75766335104601,FALSE
BA465597348154684123,FALSE
NL86CUBX3881157668,FALSE
LV54HNIA8257755261472,FALSE
PT53891566632837163773462,FALSE
MR3350887491132236823312003,FALSE
FO4685072434265429,FALSE
PK8471189515866182033777,FALSE
BG06XBBT87881676410812,FALSE
TN2281669124583713957434,FALSE
EE072687129071261384,FALSE
SK8658274613762797111655,FALSE
PL39569278356448471453668427,FALSE
MU1745870878732917185279383636,FALSE
AE383484842602447111443,FALSE
AT742782243563313572,FALSE
KW9473218157338986863531751271,FALSE
NL80BMRR1774223763,FALSE
MT18RIPN35242411512517027305378,FALSE
AL50226278186830253485062547,FALSE
FO9691892828344148,FALSE
ME72442423002783836775,FALSE
CR8124376067582969578,FALSE
IL497119357135243717774,FALSE
BA303569755748185187,FALSE
NL36PFPY3514035021,FALSE
NO4558249371163,FALSE
GT94824171446724853211537275,FALSE
AT537611131749137149,FALSE
PK5558164555992742385426,FALSE
HU27912125504735653336455880,FALSE
BG64QOEK53130453252354,FALSE
SK0951232321514420745315,FALSE
ES7177573533584669114451,FALSE
KZ296426071041768652,FALSE
LT363778617608468739,FALSE
IT912IWCNI73392731870865661,FALSE
SK4430196725359049765474,FALSE
AZ09176221255613353384781444,FALSE
AT546115842287085189,FALSE
SM8026068861083827804712211,FALSE
RO85TCVF4616437356734171,FALSE
HU26551163984411657627241418,FALSE
LT625033215888285335,FALSE
PT58275181236712547799645,FALSE
EE908863800983781502,FALSE
GR0994370811111868165777477,FALSE
IS633385701884399275971042,FALSE
LB87228221818221777123177627,FALSE
EE340223145228252827,FALSE
LB80471524729042327786033123,FALSE
MT18CIBN63102772505408143641177,FALSE
DK0332204263184841,FALSE
NL10MZDN3548712381,FALSE
CR3683117324246824265,FALSE
TR155663635426555534606118,FALSE
HR3971548554135576311,FALSE
KW5872481115086682395367257251,FALSE
GR9841657142741270429591311,FALSE
VG2006489315740866532009,FALSE
SA6962353549619366133915,FALSE
FI3716167624781895,FALSE
MR5582728877483031590250378,FALSE
IT764DBXZI15301927484883760,FALSE
TN4248367581278521025114,FALSE
SM7216280298547791922225563,FALSE
CY31258308871237176884417316,FALSE
KW4916610178854355958754130525,FALSE
FO5632322212727113,FALSE
DE86281634853875604699,FALSE
FI8475650233725965,FALSE
KZ531147178030843171,FALSE
MR6484132158521004421334244,FALSE
SA8538415438356178628811,FALSE
SA2573344611129721555014,FALSE
MK09466815467557825,FALSE
LI3856663648546274238,FALSE
IS245441422911666442235612,FALSE
DE88192925310647253337,FALSE
GB63BPNW20648139716550,FALSE
IL975850528730489862656,FALSE
AE895512474626155272489,FALSE
GI39QJUU236471416884543,FALSE
LT891071105018543062,FALSE
FO6046232654572258,FALSE
DK0328364266412320,FALSE
KZ156312175147773735,FALSE
BG21NFRR37383222251115,FALSE
ME78766136324473688165,FALSE
AD3045873465457172825435,FALSE
RO54QSWB8785199217015233,FALSE
AZ46836775279684487622130173,FALSE
KZ515550113132249451,FALSE
IL802602747271232240255,FALSE
IE49PEHX13474815294684,FALSE
CY28254344266646724124144158,FALSE
IT216MPELI43171482953622834,FALSE
IE83AHRT89604258881274,FALSE
SM6952516351620791024208281,FALSE
SI32527213054037163,FALSE
AT466249416821937731,FALSE
CY83282122327953921622271184,FALSE
IS112736375672109855336938,FALSE
HR2596019513479837755,FALSE
ES6858324480719052511787,FALSE
HR5593644134418400429,FALSE
RO70DIBR8826323751422314,FALSE
BG19EQUH70361133048489,FALSE
MD9363886326147441624563,FALSE
MT42UYLG34153205877351068082569,FALSE
BA658961960113384815,FALSE
FO6529456614513326,FALSE
GR9637740374128627844152388,FALSE
PS913278656840756534848387416,FALSE
SK9303724338927722074523,FALSE
IS112546647124766158688887,FALSE
LI4721081533757545561,FALSE
AE213576512935768731225,FALSE
SA6363622230177598521642,FALSE
GL9555634441365866,FALSE
SI49433145956252218,FALSE
MK45419987391352225,FALSE
LV87KRNN3838850612315,FALSE
SA6928623647227735842123,FALSE
MU5020852092719277077415721368,FALSE
DK2558988332436508,FALSE
DK5472441514456633,FALSE
AL61460467852524458411480813,FALSE
KW4811463854772453355627454246,FALSE
CR1886324394116786134,FALSE
FR3351418068564634177683159,FALSE
AD5250818532426825425447,FALSE
BE33587414565307,FALSE
CR9273949382315473401,FALSE
SM4933215817442679779374010,FALSE
KZ667461483528164212,FALSE
PS630716531254236480149914641,FALSE
SA6702778441252620166106,FALSE
LU076381532139535515,FALSE
PT15218031863872074581419,FALSE
NL20ITLH0510241787,FALSE
BH71586488429651342914,FALSE
TN5751543421411678650858,FALSE
PS395877263181729268561232266,FALSE
TR176436688224287858131368,FALSE
PS357829386560251225391552321,FALSE
FO6213551252365233,FALSE
ME28398363819656606738,FALSE
CZ5791515438861633233955,FALSE
PS480680671887217052533246944,FALSE
IE79SDMZ30777356127223,FALSE
TR927268893521617645694271,FALSE
GB59HGIE78187353806725,FALSE
MD3345152135555614315856,FALSE
IL691654545316552751941,FALSE
CY61712806728649938816591102,FALSE
GR8997887205619727184666085,FALSE
DK6523268660785484,FALSE
HU34543744744244192907877458,FALSE
TN2243182543497666387466,FALSE
PT65513171022326674569195,FALSE
MU4775139015267736618884721317,FALSE
LU376386276812761744,FALSE
LI2083882284212614949,FALSE
TN7086662444977033438870,FALSE
AL26746987724723054294824871,FALSE
CY97374178648230577974727861,FALSE
CZ4050523105725110265282,FALSE
SE2180258671442761197881,FALSE
AD7978549387553864926691,FALSE
GB08MXQZ74402926908063,FALSE
CR9118654875748434934,FALSE
BG09QPCP86888577774177,FALSE
SE8698697215144749797982,FALSE
CY37251757854676586412589575,FALSE
BG42HVNM47221247958235,FALSE
TN4731827235381322867938,FALSE
PK2596881390477098527715,FALSE
SK7124202741831235102115,FALSE
PS651031045739271825751961627,FALSE
SA7682836544541144702237,FALSE
